# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Mar 18 01:14:45 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Pan-STARRS1
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0152 0.01508 9.81291 0.9231786728 2.4552831650    0.922 -0.110  3.7503  4.466    1  0.000  0.536     0.00     0.00 -1 -5.93e-14      0.00 7.465e-01 2.400e-01 2.396e-03 6.551e-04 5.958e-03 -1.000 1.356e-02 5.044 5.368 4.908 4.778 4.753 4.742 4.983
0.0152 0.01508 9.81291 0.9370033741 2.4587020874    0.936 -0.069  3.7545  4.448    1  0.000  0.536     0.00     0.00 -1  -6.6e-14      0.00 7.481e-01 2.384e-01 2.382e-03 6.515e-04 5.926e-03 -1.000 1.350e-02 4.942 5.248 4.805 4.681 4.661 4.651 4.878
0.0152 0.01508 9.81291 0.9497381449 2.4617505074    0.949 -0.031  3.7582  4.431    1  0.000  0.536     0.00     0.00 -1 -7.29e-14      0.00 7.496e-01 2.369e-01 2.370e-03 6.482e-04 5.896e-03 -1.000 1.342e-02 4.848 5.137 4.710 4.592 4.575 4.568 4.782
0.0152 0.01508 9.81291 0.9500000477 2.4618122578    0.949 -0.030  3.7583  4.431    1  0.000  0.536     0.00     0.00 -1  -7.3e-14      0.00 7.497e-01 2.369e-01 2.369e-03 6.481e-04 5.895e-03 -1.000 1.342e-02 4.846 5.135 4.708 4.590 4.573 4.566 4.780
0.0152 0.01508 9.81291 0.9617756009 2.4645469189    0.961  0.005  3.7615  4.414    1  0.000  0.536     0.00     0.00 -1 -8.03e-14      0.00 7.515e-01 2.352e-01 2.355e-03 6.442e-04 5.859e-03 -1.000 1.332e-02 4.757 5.033 4.619 4.506 4.493 4.487 4.690
0.0152 0.01508 9.81291 0.9838028550 2.4694607258    0.983  0.072  3.7670  4.379    1  0.000  0.536     0.00     0.00 -1 -9.64e-14      0.00 7.550e-01 2.319e-01 2.326e-03 6.364e-04 5.790e-03 -1.000 1.317e-02 4.590 4.844 4.453 4.349 4.341 4.338 4.522
0.0152 0.01508 9.81291 0.9945631027 2.4717702866    0.994  0.105  3.7694  4.360    1  0.000  0.536     0.00     0.00 -1 -1.06e-13      0.00 7.567e-01 2.302e-01 2.312e-03 6.325e-04 5.755e-03 -1.000 1.310e-02 4.508 4.752 4.371 4.271 4.265 4.264 4.439
0.0152 0.01508 9.81291 1.0000000000 2.4729156494    1.000  0.121  3.7706  4.351    1  0.000  0.535     0.00     0.00 -1 -1.11e-13      0.00 7.576e-01 2.293e-01 2.304e-03 6.306e-04 5.738e-03 -1.000 1.305e-02 4.467 4.706 4.329 4.232 4.227 4.226 4.398
0.0152 0.01508 9.81291 1.0020072460 2.4733347893    1.002  0.127  3.7710  4.347    1  0.000  0.535     0.00     0.00 -1 -1.12e-13      0.00 7.581e-01 2.289e-01 2.301e-03 6.296e-04 5.729e-03 -1.000 1.303e-02 4.451 4.689 4.314 4.217 4.213 4.212 4.382
0.0152 0.01508 9.81291 1.0124659538 2.4754881859    1.012  0.159  3.7730  4.328    1  0.000  0.535     0.00     0.00 -1 -1.21e-13      0.00 7.603e-01 2.267e-01 2.282e-03 6.246e-04 5.684e-03 -1.000 1.294e-02 4.371 4.602 4.235 4.141 4.139 4.139 4.302
0.0152 0.01508 9.81291 1.0232316256 2.4776518345    1.022  0.192  3.7747  4.307    1  0.000  0.535     0.00     0.00 -1 -1.31e-13      0.00 7.627e-01 2.245e-01 2.263e-03 6.194e-04 5.638e-03 -1.000 1.284e-02 4.291 4.515 4.155 4.065 4.064 4.065 4.222
0.0152 0.01508 9.81291 1.0331505537 2.4795997143    1.032  0.221  3.7760  4.287    1  0.000  0.535     0.00     0.00 -1  -1.4e-13      0.00 7.647e-01 2.225e-01 2.246e-03 6.150e-04 5.598e-03 -1.000 1.275e-02 4.218 4.436 4.082 3.994 3.995 3.996 4.148
